age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
55,management,married,unknown,no,3122,no,no,cellular,8,July,1,-1,0,unknown,yes
51,blue-collar,married,unknown,no,1432,no,no,cellular,9,July,1,-1,0,unknown,no
34,management,married,tertiary,no,160,yes,yes,cellular,15,July,1,-1,0,unknown,no
30,admin.,married,secondary,no,350,no,yes,cellular,9,July,5,-1,0,unknown,no
49,management,married,tertiary,no,4374,yes,no,cellular,31,July,3,-1,0,unknown,no
37,unemployed,married,tertiary,no,1236,no,no,cellular,29,July,2,-1,0,unknown,no
71,retired,married,tertiary,no,4388,no,no,cellular,8,July,2,-1,0,unknown,yes
39,management,married,tertiary,no,710,yes,no,cellular,11,July,2,-1,0,unknown,no
26,management,single,tertiary,no,3,yes,no,cellular,23,July,1,-1,0,unknown,no
54,admin.,married,secondary,no,0,yes,yes,cellular,23,July,1,-1,0,unknown,no
59,retired,married,secondary,no,2291,no,yes,cellular,14,July,3,-1,0,unknown,no
28,management,single,tertiary,no,466,yes,no,cellular,23,July,2,-1,0,unknown,no
32,management,married,tertiary,no,128,yes,no,cellular,28,July,3,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,3,yes,no,cellular,31,July,4,-1,0,unknown,no
29,blue-collar,married,secondary,no,246,yes,no,cellular,28,July,5,-1,0,unknown,no
39,technician,single,secondary,no,287,yes,no,cellular,14,July,3,-1,0,unknown,no
35,admin.,married,secondary,no,786,no,yes,cellular,25,July,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,197,no,no,telephone,23,July,1,-1,0,unknown,no
34,services,married,secondary,no,295,yes,yes,cellular,4,July,1,-1,0,unknown,no
44,admin.,married,secondary,no,345,yes,no,telephone,16,July,8,-1,0,unknown,no
38,student,married,unknown,no,0,no,no,cellular,8,July,1,385,1,failure,yes
45,technician,married,secondary,no,-312,yes,no,cellular,16,July,1,-1,0,unknown,no
79,retired,married,primary,no,429,no,no,telephone,8,July,2,-1,0,unknown,yes
31,management,single,tertiary,no,307,no,no,cellular,8,July,1,229,2,failure,yes
30,management,married,tertiary,no,14,no,no,cellular,24,July,2,-1,0,unknown,no
46,blue-collar,married,primary,no,-271,yes,no,cellular,25,July,2,-1,0,unknown,no
28,admin.,single,secondary,no,19,no,no,cellular,8,July,4,-1,0,unknown,no
51,management,divorced,tertiary,no,0,yes,no,cellular,28,July,4,-1,0,unknown,no
36,admin.,married,secondary,no,75,yes,no,unknown,4,July,4,-1,0,unknown,no
39,management,married,primary,no,738,yes,yes,cellular,18,July,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,157,yes,no,cellular,11,July,2,-1,0,unknown,no
52,technician,married,tertiary,no,2557,no,no,cellular,8,July,1,156,1,other,yes
54,housemaid,married,primary,no,167,yes,no,cellular,22,July,2,-1,0,unknown,no
52,self-employed,single,primary,no,217,no,yes,cellular,15,July,6,-1,0,unknown,no
30,technician,divorced,tertiary,no,317,yes,no,cellular,25,July,5,-1,0,unknown,no
53,admin.,single,secondary,no,291,no,no,unknown,23,July,1,-1,0,unknown,no
46,entrepreneur,married,secondary,no,0,no,yes,cellular,18,July,1,-1,0,unknown,no
52,admin.,divorced,unknown,no,0,no,no,cellular,26,August,4,-1,0,unknown,no
44,technician,single,secondary,no,7138,no,no,cellular,8,August,2,-1,0,unknown,yes
41,management,divorced,secondary,no,0,no,no,cellular,6,August,2,-1,0,unknown,no
34,technician,single,secondary,no,4367,no,no,cellular,13,August,2,-1,0,unknown,no
48,self-employed,married,secondary,no,91,no,no,cellular,21,August,8,-1,0,unknown,no
45,management,divorced,tertiary,no,1,no,no,cellular,6,August,2,-1,0,unknown,yes
35,management,divorced,tertiary,no,146,no,no,cellular,6,August,2,-1,0,unknown,yes
36,management,divorced,tertiary,yes,36,no,no,cellular,6,August,4,-1,0,unknown,yes
46,self-employed,divorced,secondary,no,0,no,no,unknown,10,August,1,-1,0,unknown,no
31,management,single,tertiary,no,1308,no,no,cellular,22,August,3,-1,0,unknown,no
30,technician,single,secondary,no,3096,yes,no,cellular,11,August,4,-1,0,unknown,no
60,retired,married,secondary,no,0,no,no,cellular,5,August,3,-1,0,unknown,no
46,admin.,married,secondary,no,660,no,no,cellular,6,August,2,-1,0,unknown,yes
43,management,single,tertiary,no,1304,no,no,cellular,6,August,2,-1,0,unknown,yes
52,retired,married,secondary,no,0,no,no,cellular,22,August,5,-1,0,unknown,no
37,technician,married,secondary,no,261,no,no,cellular,29,August,4,-1,0,unknown,no
34,services,married,secondary,no,2956,no,no,cellular,6,August,2,-1,0,unknown,yes
49,technician,divorced,secondary,no,229,no,no,cellular,8,August,2,-1,0,unknown,no
47,technician,divorced,secondary,no,84,no,no,cellular,8,August,2,-1,0,unknown,no
42,management,divorced,tertiary,no,1243,no,no,cellular,26,August,4,-1,0,unknown,yes
44,technician,married,secondary,no,945,yes,no,cellular,4,August,1,-1,0,unknown,no
32,self-employed,married,primary,no,286,yes,no,cellular,6,August,1,-1,0,unknown,no
46,technician,married,secondary,no,940,no,no,cellular,5,August,2,-1,0,unknown,yes
31,management,single,tertiary,no,18,no,no,cellular,8,August,2,-1,0,unknown,no
49,services,married,secondary,no,823,no,no,cellular,8,August,4,-1,0,unknown,yes
58,services,married,secondary,no,818,no,no,cellular,22,August,1,-1,0,unknown,no
32,technician,single,secondary,no,483,no,no,cellular,8,August,3,-1,0,unknown,yes
57,retired,divorced,tertiary,no,734,no,no,cellular,6,August,4,-1,0,unknown,yes
46,management,married,tertiary,no,1906,no,no,cellular,28,August,6,-1,0,unknown,no
31,management,single,tertiary,no,37,no,no,cellular,8,August,2,-1,0,unknown,yes
43,technician,married,secondary,no,7876,yes,no,cellular,11,August,2,-1,0,unknown,no
61,retired,married,secondary,no,77,no,no,cellular,6,August,4,-1,0,unknown,yes
40,technician,married,secondary,no,192,no,no,cellular,7,August,2,-1,0,unknown,no
35,technician,single,secondary,no,344,no,no,cellular,27,August,16,-1,0,unknown,yes
43,self-employed,married,secondary,no,5704,yes,no,cellular,6,August,2,-1,0,unknown,no
59,technician,married,secondary,no,316,no,no,cellular,14,August,4,-1,0,unknown,no
22,student,single,unknown,no,3317,no,no,cellular,10,August,1,-1,0,unknown,no
31,management,single,tertiary,no,165,no,yes,cellular,8,August,2,-1,0,unknown,yes
32,technician,married,secondary,no,484,yes,no,cellular,12,August,2,463,1,success,yes
48,management,divorced,tertiary,no,148,no,no,cellular,12,August,2,-1,0,unknown,no
39,management,married,tertiary,no,1836,no,no,cellular,6,August,3,-1,0,unknown,yes
33,management,married,tertiary,no,271,yes,no,cellular,14,August,2,-1,0,unknown,yes
52,management,single,tertiary,no,83,no,no,cellular,26,August,6,-1,0,unknown,yes
59,retired,married,secondary,no,374,no,no,cellular,29,August,2,-1,0,unknown,no
27,technician,single,tertiary,no,401,no,no,cellular,6,August,3,93,2,success,yes
36,admin.,single,tertiary,no,364,no,yes,cellular,31,August,1,123,1,failure,yes
37,management,married,tertiary,no,165,no,no,cellular,24,August,1,83,1,other,no
30,management,single,tertiary,no,1466,no,no,cellular,12,August,4,-1,0,unknown,no
65,retired,married,primary,no,1760,no,no,cellular,18,August,4,-1,0,unknown,yes
72,retired,divorced,primary,no,0,no,no,telephone,28,August,1,-1,0,unknown,no
48,management,divorced,tertiary,no,174,no,no,cellular,6,August,2,-1,0,unknown,no
51,blue-collar,married,primary,no,1694,no,no,cellular,13,August,2,-1,0,unknown,no
42,management,single,tertiary,no,525,no,no,cellular,13,August,2,-1,0,unknown,no
45,admin.,married,secondary,no,925,no,no,cellular,6,August,2,-1,0,unknown,yes
47,technician,married,secondary,no,2480,no,no,cellular,6,August,2,-1,0,unknown,yes
40,technician,divorced,secondary,no,311,no,no,cellular,6,August,2,-1,0,unknown,yes
52,technician,married,tertiary,no,0,no,yes,cellular,5,August,1,-1,0,unknown,no
32,management,single,tertiary,no,2536,yes,no,cellular,26,August,6,-1,0,unknown,yes
58,management,married,secondary,no,37,no,no,cellular,18,August,11,-1,0,unknown,no
53,housemaid,married,primary,no,70,no,no,cellular,21,August,8,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,6,August,2,-1,0,unknown,no
42,technician,married,secondary,no,9324,no,no,cellular,27,August,4,-1,0,unknown,no
47,services,married,secondary,no,405,no,yes,cellular,8,August,2,-1,0,unknown,yes
51,admin.,married,secondary,no,50,no,no,cellular,26,August,2,-1,0,unknown,no
32,management,single,tertiary,no,4291,no,no,cellular,7,August,9,-1,0,unknown,yes
33,management,single,tertiary,no,0,no,no,cellular,27,August,4,-1,0,unknown,no
32,management,single,tertiary,no,154,no,yes,cellular,21,August,3,-1,0,unknown,no
36,technician,single,secondary,no,35,no,no,cellular,29,August,2,-1,0,unknown,no
38,technician,single,tertiary,no,508,yes,yes,cellular,12,August,2,-1,0,unknown,yes
36,technician,married,tertiary,no,1109,no,no,cellular,13,August,2,-1,0,unknown,no
57,technician,married,tertiary,no,6822,no,no,cellular,7,August,2,-1,0,unknown,yes
60,management,married,tertiary,no,0,no,no,cellular,7,August,3,-1,0,unknown,yes
64,retired,married,unknown,no,34,no,no,cellular,26,August,2,-1,0,unknown,yes
44,technician,married,secondary,no,2857,no,no,cellular,5,August,2,-1,0,unknown,no
43,housemaid,married,primary,no,25,no,no,cellular,12,August,2,-1,0,unknown,no
46,blue-collar,married,primary,no,1303,no,no,cellular,4,August,1,-1,0,unknown,no
30,housemaid,single,tertiary,no,19,no,no,cellular,4,August,1,92,5,success,yes
33,services,married,secondary,no,227,yes,yes,cellular,13,August,2,-1,0,unknown,yes
33,technician,divorced,secondary,no,801,no,no,cellular,7,August,5,-1,0,unknown,yes
45,technician,divorced,secondary,no,2657,no,no,cellular,7,August,3,-1,0,unknown,yes
41,self-employed,married,tertiary,no,231,no,no,cellular,7,August,2,-1,0,unknown,yes
34,management,divorced,secondary,no,291,no,no,cellular,7,August,2,-1,0,unknown,no
36,technician,single,secondary,no,651,no,no,cellular,7,August,1,-1,0,unknown,yes
31,management,married,tertiary,no,676,no,no,cellular,7,August,1,-1,0,unknown,yes
33,management,single,tertiary,no,8514,no,no,cellular,20,August,1,-1,0,unknown,no
50,technician,married,secondary,no,3176,no,no,cellular,7,August,1,-1,0,unknown,yes
46,technician,divorced,secondary,no,-824,yes,no,cellular,7,August,3,-1,0,unknown,yes
61,management,single,tertiary,no,2,no,no,cellular,12,August,1,114,3,failure,yes
50,blue-collar,married,primary,no,4108,yes,no,cellular,7,August,2,-1,0,unknown,yes
33,management,married,tertiary,no,644,no,no,cellular,11,August,2,-1,0,unknown,no
40,technician,divorced,secondary,no,0,no,no,cellular,7,August,2,-1,0,unknown,yes
42,technician,married,tertiary,no,14282,yes,no,cellular,6,August,4,-1,0,unknown,yes
30,technician,single,secondary,no,1286,no,no,telephone,28,August,12,-1,0,unknown,no
45,management,married,tertiary,no,10,no,no,cellular,26,August,7,-1,0,unknown,no
40,management,single,tertiary,no,0,no,no,cellular,6,August,6,-1,0,unknown,yes
51,retired,divorced,secondary,no,1679,no,no,cellular,12,August,1,365,9,other,yes
31,technician,single,tertiary,no,208,no,no,cellular,12,August,7,-1,0,unknown,yes
32,technician,married,secondary,no,2556,no,no,cellular,6,August,3,-1,0,unknown,no
50,self-employed,married,primary,no,0,no,no,cellular,22,August,4,-1,0,unknown,no
32,technician,married,secondary,no,560,no,no,cellular,6,August,4,-1,0,unknown,yes
32,student,single,secondary,no,14,no,no,cellular,19,August,3,136,1,other,no
33,technician,single,secondary,no,3059,no,yes,cellular,6,August,2,-1,0,unknown,yes
48,management,married,tertiary,no,190,no,no,cellular,25,August,22,-1,0,unknown,no
39,admin.,divorced,secondary,no,160,yes,no,cellular,5,August,1,-1,0,unknown,no
48,unknown,married,unknown,no,558,no,no,cellular,25,August,6,-1,0,unknown,no
48,technician,divorced,tertiary,no,83,no,yes,cellular,19,August,6,-1,0,unknown,no
34,admin.,married,secondary,no,1406,yes,no,cellular,20,August,2,85,1,success,yes
45,blue-collar,married,primary,no,2388,no,no,cellular,11,August,2,-1,0,unknown,no
47,admin.,married,secondary,no,3070,no,no,cellular,7,August,4,-1,0,unknown,yes
39,technician,single,secondary,no,1104,no,no,cellular,7,August,2,-1,0,unknown,yes
35,management,married,tertiary,no,82,no,no,cellular,8,August,4,-1,0,unknown,yes
30,management,single,tertiary,no,5389,no,no,cellular,6,August,3,-1,0,unknown,yes
38,management,married,tertiary,no,179,no,no,unknown,8,August,4,-1,0,unknown,yes
51,blue-collar,married,primary,no,7098,no,no,cellular,6,August,7,-1,0,unknown,yes
52,management,married,tertiary,no,7192,no,no,cellular,4,August,1,-1,0,unknown,yes
41,housemaid,married,primary,no,39,no,no,cellular,21,August,4,-1,0,unknown,no
33,management,married,tertiary,no,1047,no,no,cellular,8,August,4,-1,0,unknown,yes
50,admin.,married,secondary,no,706,yes,no,cellular,6,August,4,-1,0,unknown,yes
54,retired,married,primary,no,11,yes,yes,cellular,18,August,10,-1,0,unknown,no
37,management,married,tertiary,no,2672,yes,no,cellular,11,August,1,-1,0,unknown,no
46,blue-collar,married,primary,no,874,no,no,cellular,6,August,1,-1,0,unknown,yes
32,self-employed,married,tertiary,no,1423,no,no,cellular,6,August,4,-1,0,unknown,yes
40,technician,single,secondary,no,153,no,no,cellular,7,August,2,-1,0,unknown,no
55,unemployed,married,primary,no,1212,no,no,cellular,31,August,1,92,1,failure,no
48,blue-collar,married,primary,no,783,no,yes,cellular,6,August,2,-1,0,unknown,no
56,technician,divorced,secondary,no,146,yes,no,cellular,5,August,3,-1,0,unknown,yes
30,unemployed,single,tertiary,no,463,no,no,cellular,22,August,4,-1,0,unknown,no
56,retired,married,secondary,no,4577,no,no,cellular,29,August,2,-1,0,unknown,no
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,August,2,-1,0,unknown,yes
42,admin.,married,secondary,no,437,yes,no,cellular,11,August,3,190,1,failure,no
51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,August,10,-1,0,unknown,no
32,management,married,tertiary,no,282,no,no,cellular,22,August,2,-1,0,unknown,no
51,blue-collar,married,primary,no,3754,no,yes,cellular,13,August,3,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,121,no,no,cellular,10,August,1,-1,0,unknown,yes
43,management,married,tertiary,no,8,no,no,cellular,11,August,4,-1,0,unknown,no
39,management,married,secondary,no,11835,yes,no,cellular,11,August,2,-1,0,unknown,yes
30,management,married,tertiary,no,1239,no,no,cellular,28,August,5,-1,0,unknown,no
41,technician,married,secondary,no,128,yes,no,cellular,27,August,2,-1,0,unknown,no
33,housemaid,married,primary,no,0,no,no,cellular,11,August,2,-1,0,unknown,no
49,management,married,tertiary,no,4751,no,no,cellular,12,August,4,-1,0,unknown,yes
31,management,married,tertiary,no,166,no,no,cellular,25,August,6,-1,0,unknown,no
59,management,married,tertiary,yes,782,no,yes,cellular,13,August,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,467,no,no,cellular,25,August,5,-1,0,unknown,no
46,management,married,tertiary,yes,-337,no,yes,cellular,21,August,2,-1,0,unknown,no
42,technician,married,tertiary,no,-805,no,no,cellular,8,August,6,-1,0,unknown,no
34,technician,single,secondary,no,1313,no,no,cellular,12,August,1,21,6,failure,no
41,management,married,tertiary,no,5561,no,no,cellular,20,August,2,-1,0,unknown,yes
34,technician,single,secondary,no,0,no,no,cellular,28,August,6,-1,0,unknown,no
47,blue-collar,married,secondary,no,581,yes,no,cellular,26,August,6,-1,0,unknown,no
45,technician,divorced,secondary,no,0,no,no,cellular,26,August,2,-1,0,unknown,no
31,technician,single,secondary,no,373,no,no,cellular,22,August,5,-1,0,unknown,no
32,technician,single,secondary,no,-114,no,no,cellular,12,August,2,-1,0,unknown,no
37,technician,married,secondary,no,588,yes,no,cellular,14,August,4,-1,0,unknown,no
36,services,married,secondary,no,394,no,no,cellular,5,August,1,-1,0,unknown,yes
35,technician,married,tertiary,no,7050,no,no,cellular,11,August,3,182,4,success,yes
48,blue-collar,married,unknown,no,113,no,no,cellular,11,August,13,-1,0,unknown,no
39,management,divorced,tertiary,no,373,no,no,cellular,26,August,4,-1,0,unknown,no
57,retired,married,primary,no,333,no,no,unknown,22,August,2,-1,0,unknown,no
34,technician,married,secondary,no,1,no,no,cellular,28,August,2,-1,0,unknown,yes
40,management,married,tertiary,no,193,no,no,cellular,18,August,6,-1,0,unknown,no
49,management,married,tertiary,no,350,no,no,cellular,12,August,6,-1,0,unknown,no
53,management,married,tertiary,no,1356,yes,no,cellular,5,August,2,93,2,failure,no
38,housemaid,married,primary,no,3918,no,no,cellular,27,August,3,-1,0,unknown,no
49,technician,married,secondary,no,12531,no,no,cellular,13,August,8,-1,0,unknown,no
30,admin.,single,secondary,no,3528,no,no,cellular,4,August,1,92,2,failure,yes
38,technician,married,secondary,no,1919,no,no,cellular,4,August,1,-1,0,unknown,yes
32,technician,single,secondary,no,116,yes,no,cellular,20,August,2,-1,0,unknown,yes
43,self-employed,married,tertiary,no,3003,no,no,cellular,8,August,3,-1,0,unknown,no
35,management,single,tertiary,no,0,no,no,cellular,29,August,2,-1,0,unknown,no
37,technician,married,secondary,no,5953,no,no,cellular,5,August,1,-1,0,unknown,no
44,management,married,unknown,no,21,no,no,cellular,24,August,2,-1,0,unknown,no
46,technician,married,secondary,no,363,yes,no,cellular,6,August,3,-1,0,unknown,no
39,management,married,tertiary,no,0,no,no,cellular,28,August,25,-1,0,unknown,no
53,self-employed,married,tertiary,no,20,yes,no,cellular,7,August,2,-1,0,unknown,no
60,housemaid,married,secondary,no,0,no,no,telephone,3,August,2,181,5,failure,yes
34,blue-collar,married,secondary,no,182,no,no,cellular,6,August,2,-1,0,unknown,yes
42,technician,married,tertiary,no,13410,no,yes,cellular,14,August,2,-1,0,unknown,no
31,technician,single,secondary,no,31868,no,no,telephone,14,August,6,-1,0,unknown,no
42,technician,divorced,secondary,no,248,no,no,cellular,19,August,4,-1,0,unknown,no
45,technician,married,secondary,no,0,no,no,telephone,13,August,1,-1,0,unknown,no
52,admin.,married,primary,no,204,no,no,cellular,19,August,2,-1,0,unknown,no
47,unknown,married,unknown,no,194,no,no,cellular,4,August,1,-1,0,unknown,no
32,technician,single,secondary,no,10,no,no,cellular,19,August,2,-1,0,unknown,no
52,technician,divorced,secondary,no,511,no,yes,cellular,20,August,4,-1,0,unknown,no
30,management,single,tertiary,no,4210,no,no,cellular,12,August,4,-1,0,unknown,yes
53,blue-collar,married,secondary,no,4380,no,no,telephone,19,August,7,-1,0,unknown,no
55,technician,married,secondary,no,570,no,no,cellular,27,August,6,-1,0,unknown,no
23,blue-collar,married,secondary,no,272,no,no,cellular,14,August,2,-1,0,unknown,yes
37,management,married,tertiary,no,578,yes,no,cellular,8,August,4,-1,0,unknown,no
59,retired,married,primary,no,-47,yes,no,cellular,27,August,4,-1,0,unknown,no
32,management,single,tertiary,no,935,no,no,cellular,10,August,2,375,5,failure,yes
48,admin.,married,secondary,no,112,no,no,cellular,18,August,5,-1,0,unknown,no
33,technician,single,tertiary,no,34,no,no,cellular,28,August,30,-1,0,unknown,no
33,technician,single,secondary,no,1429,yes,no,cellular,31,August,8,-1,0,unknown,yes
57,blue-collar,married,secondary,no,6004,yes,no,cellular,12,August,6,-1,0,unknown,no
45,blue-collar,single,secondary,no,0,no,no,cellular,5,August,2,472,1,success,yes
50,self-employed,married,tertiary,no,1503,no,no,cellular,27,August,12,-1,0,unknown,no
